time_idx;hour_of_day;hour_of_day_cos;hour_of_day_sin;month_of_year;month_of_year_cos;month_of_year_sin;season_of_year;season_of_year_cos;season_of_year_sin;sunposition_thetaZ;sunposition_solarAzimuth;sunposition_extraTerr;sunposition_solarHeight;clearsky_diffuse;clearsky_direct;clearsky_global;clearsky_diffuse_agg;clearsky_direct_agg;clearsky_global_agg;Albedo;WindComponentUat0;WindComponentVat0;WindComponentUat100;WindComponentVat100;DewpointTemperatureAt0;TemperatureAt0;PotentialVorticityAt1000;PotentialVorticityAt950;RelativeHumidityAt1000;RelativeHumidityAt950;RelativeHumidityAt0;SnowDensityAt0;SnowDepthAt0;SnowfallPlusStratiformSurfaceAt0;SurfacePressureAt0;SolarRadiationGlobalAt0;SolarRadiationDirectAt0;SolarRadiationDiffuseAt0;TotalCloudCoverAt0;LowerWindSpeed;LowerWindDirection;LowerWindDirectionMath;LowerWindDirectionCos;LowerWindDirectionSin;UpperWindSpeed;UpperWindDirection;UpperWindDirectionMath;UpperWindDirectionCos;UpperWindDirectionSin;power_normed;
11.0;0.5714285714285714;0.45578837159866814;1.0;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;0.6725089695533948;0.5520079398029166;0.40360121860195325;0.32749103044660516;0.4173290214727227;0.32359887914942925;0.34996191900688495;0.41577565679695505;0.32627830117906687;0.3524708869275199;0.03874936705005452;0.26912627962045704;0.5970151964260053;0.2833351987676446;0.6196211786342934;0.5990788645113277;0.38582999317025624;0.44356645530937766;0.16208872526801654;0.937055262404515;0.976862969820833;0.9370814854237105;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.18452347187209991;0.02944613227389577;0.0;0.06285714285714286;1.0;0.20616170467687872;0.3737795012784261;0.37550349207634665;0.14478153900401927;0.8518784274123069;0.21899231385613707;0.39774318713649953;0.3521399437559183;0.19997803730393232;0.8999836443119916;0.05587529976019185;
12.0;0.7142857142857143;0.2561759748400184;0.889959920387969;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;0.9271649642378248;0.7082088608082675;0.09134830653990704;0.0728350357621752;0.17844431788035517;0.04938338779178017;0.07097136622856219;0.31835444850187844;0.19476859304502647;0.22133357553834523;0.03874947543769435;0.40673565905948394;0.3588681086663687;0.4055863239841362;0.34524948890590346;0.6063411475104833;0.38705820604310076;0.45557354011290074;0.16159847931254567;0.9439964124964003;0.9716943826789237;0.9532433493103527;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.16050703509492442;0.019981304043000702;0.0;0.042732919254658386;1.0;0.17617902695991947;0.9546684133219402;0.7964109070603369;0.643766080397667;0.02110041071399958;0.1887153583677475;0.962900701767399;0.7875187768559195;0.6169846160569239;0.013877970406923342;0.06474820143884892;
13.0;0.8571428571428571;0.09537131179700552;0.6325625937334766;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.734354548562781;3.8094434884682174E-18;0.0;0.0;0.0;0.0;0.02042500725508363;0.0021051499752238307;0.00503802132117803;0.03875711676630245;0.5008897126834737;0.3718718465797382;0.5077532394502947;0.34254404486577367;0.5758259628182559;0.36615250703757013;0.4652146483809386;0.1520710579137722;0.9231729622207444;0.9613572083951054;0.9323781120731375;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.18343207349807927;5.842486562280906E-4;0.0;0.0014906832298136647;0.8828125;0.23998686050520754;0.8599189847817654;0.8909609190228712;0.8870790441361099;0.18349200430710552;0.2690409519821289;0.8739761823777509;0.8764378008162531;0.8567822476528347;0.14970520924545125;0.0011990407673860913;
14.0;1.0;0.0;0.2704271993759261;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.7340825004448526;3.814341424783711E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03873966635628963;0.4884402744485707;0.5371833156728639;0.566387660624008;0.509553907600502;0.5287745266411918;0.3411530367909658;0.6810492991081647;0.16964822540214045;0.8329380110262355;0.6512419798805553;0.878544357794535;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.2091400643040123;0.0;0.0;2.484472049689441E-4;0.15625;0.18020627287250507;0.6905701381004988;0.05937959599980577;0.9651092600274588;0.6834989112272428;0.27854225158180695;0.7324991383415166;0.017404680069711125;0.9968559552727008;0.5559837571285227;0.0;
15.0;0.0;1.0;0.0;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.2661897177030567;3.8192336530035595E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03873787796023241;0.6101220167014584;0.49370460851397807;0.6480172680781936;0.4693975009669348;0.5942594063515235;0.409787886740354;0.5210997688988939;0.18172862573883766;0.8121145607505796;0.8476482912731037;0.8532312193111034;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.2258332406817042;0.0;0.0;2.484472049689441E-4;0.4765625;0.3431185511955429;0.7464039321630069;0.0036633138241784526;0.9998322434249033;0.5129487021444484;0.3974252776714492;0.7590972239993646;0.9913096598119282;0.9992487875339128;0.4726018029562831;0.0;
16.0;0.14285714285714285;0.9578236439058484;0.3993320249660467;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.2664610801047645;3.8241201476437176E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03852722658222041;0.6209932957297424;0.44584605229288693;0.6512977354526465;0.4192949861471793;0.6179300301976443;0.4207986073190729;0.4581454320819527;0.22567963814298533;0.8468203112100061;0.8734912269826496;0.8845877794011688;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.2408133073454968;0.0;0.0;2.484472049689441E-4;0.453125;0.36279330853212194;0.7745518797344144;0.9761483542168636;0.9943503973197655;0.42503979223281446;0.4113117298080511;0.7847458439510062;0.9656626249144308;0.9883932665326108;0.39289245840248316;0.0;
17.0;0.2857142857142857;0.8382780268799481;0.7325436927038315;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.26673209707964485;3.8290008832401186E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03852722658222041;0.5452322081077566;0.5042361439009793;0.608988336765283;0.47975110309498065;0.5817375810398866;0.4086485094369455;0.5519928265954139;0.15041069661175296;0.7565853600154973;0.7597823098606479;0.8230124868537682;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.26903310272531933;0.0;0.0;2.484472049689441E-4;0.1953125;0.25047625271890256;0.7360057796878193;0.014039581587106243;0.9979279892724218;0.5454670168493913;0.3395134220813173;0.7541478638752741;0.996258714071462;0.9998590812389534;0.4881293113477458;0.0;
18.0;0.42857142857142855;0.6611572010109029;0.9444626826229372;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;0.7449557641517655;0.383040267253523;0.3167438766216459;0.2550442358482346;0.3548284719417766;0.22683119456037026;0.2548457804179947;0.20218396275057796;0.09534964293516479;0.11557219112508056;0.03852722658222041;0.6650531466184015;0.6308348638196201;0.6612596041773142;0.6175560822170828;0.6212127717430195;0.4398224592619639;0.5587092794026319;0.16223903652794863;0.819055710842465;0.857985465556922;0.8377985155073169;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.2931686630256467;0.07735452208459921;0.049324804548685146;0.07850931677018634;0.828125;0.4632431842608303;0.6829647838834284;0.0669689434321064;0.9558390818895035;0.7054486263518637;0.4517662962818645;0.6872040559235528;0.06269696330556573;0.9611821581261578;0.6931607085695793;0.1;
19.0;0.5714285714285714;0.45578837159866814;1.0;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;0.6777429976000606;0.5517881948888188;0.39758739518784;0.3222570023999394;0.41358351870271737;0.3168708394133448;0.3434405470492154;0.4119475715189084;0.3193712973514349;0.3457841710052133;0.03852722658222041;0.6305857717176723;0.6920106247068651;0.6178565665310518;0.6740961133168626;0.6163629012637213;0.4393065609550557;0.4716890890251996;0.10046573365769733;0.8259968609343502;0.9045027498341046;0.8263715878305187;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.28741669862202446;0.28628184155176445;0.1974413646055437;0.2638509316770186;0.828125;0.46103319853925095;0.6501407210191434;0.09972392237280983;0.9042686126954227;0.7942198223042445;0.43249360037767987;0.6525223484152325;0.09737652752569706;0.9085514499937487;0.7882460318852775;0.2997601918465228;
20.0;0.7142857142857143;0.2561759748400184;0.889959920387969;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;0.9316797277749863;0.7076002725544134;0.08573934926536698;0.0683202722250137;0.17330196924568414;0.04562502164289474;0.06686160221024297;0.3139458285544851;0.18928298073612215;0.21580976475763727;0.03852722658222041;0.5041208701382779;0.6842694961318044;0.5201185966719752;0.6967248537757816;0.5939722782763013;0.40278699186461786;0.4446157216023338;0.11058283769158904;0.8468203112100061;0.9251770984017412;0.872993681927126;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.2592695118658374;0.16207057723767235;0.07633262260127932;0.21142857142857144;0.9609375;0.3230234757251772;0.6006378388096331;0.1491226171955924;0.7951614052952781;0.9035824442113309;0.3492619579555253;0.6033677230788965;0.14652811516477152;0.8016744331910599;0.8987387957433103;0.13980815347721823;
21.0;0.8571428571428571;0.09537131179700552;0.6325625937334766;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.7321878357667579;3.848465726612445E-18;0.0;0.0;0.0;0.0;0.01952186699646407;0.0017760664962082244;0.004607156287870361;0.03852722658222041;0.3543294385546038;0.6924741133312593;0.3687500646159475;0.7329035078025716;0.5447597784551973;0.3612412855566404;0.5864012135064117;0.14537180068264438;0.819055710842465;0.8631540526988312;0.8624561688921046;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.2258332406817042;0.0021032951624211263;0.0;0.004720496894409938;1.0;0.2724697305359679;0.48554822574046436;0.2639700042470023;0.45519266469262754;0.9979883705124815;0.3260985573968871;0.49597822028465627;0.2539109814157298;0.48666431409723543;0.9998222510037287;7.194244604316547E-4;
22.0;1.0;0.0;0.2704271993759261;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.7319185718000878;3.853317285737249E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03852722658222041;0.34269160429474377;0.6731228710712035;0.353632854658394;0.6808459100632257;0.5516562191404405;0.3492329985835209;0.4630119275079228;0.149414017334357;0.9092906620369737;0.9923687312465604;0.9168881858713739;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.1882514708918835;0.0;0.0;2.484472049689441E-4;1.0;0.24912196419541857;0.47341962081251127;0.27607308242589146;0.4175101949515679;0.9931485304011166;0.2580570182842739;0.48138152348700736;0.2685067761549137;0.4409696679688643;0.9965033153194597;0.0;
23.0;0.0;1.0;0.0;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.2683508483908185;3.858162933461314E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.038537198245084885;0.4787068394891473;0.5775352511918843;0.5042633040302821;0.5685788624111012;0.5604614801139209;0.3421660882846259;0.3959786602698887;0.1250358434542915;0.9717610128639415;0.9975373183884696;0.9622860146007995;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.17390672968490126;0.0;0.0;2.484472049689441E-4;1.0;0.19466551768751686;0.6452089749517592;0.10464528872669394;0.8949843286325817;0.8065710881534359;0.21529690483994995;0.6664326383306084;0.0834670972496591;0.932140524551206;0.7515047137256635;0.0;
24.0;0.14285714285714285;0.9578236439058484;0.3993320249660467;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.2686193989923931;3.863002644464638E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03832969010862799;0.3636167456351764;0.48979930231933816;0.37938618670615093;0.5218704859932591;0.5575079072030684;0.3443820874891808;0.44542707763339995;0.15904550037462192;0.9578787126801709;0.9979570452678831;0.9474783735075465;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.20179751723887557;0.0;0.0;2.484472049689441E-4;1.0;0.010443061984723835;0.30090732500355843;0.448222296238877;0.02602058204113844;0.6591916669113691;0.04364653123706585;0.5225489399762092;0.2273419037629858;0.5698607967325031;0.9950955365239216;0.0;
25.0;0.2857142857142857;0.8382780268799481;0.7325436927038315;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.26888759028662157;3.867836393448549E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03832963591480807;0.5122013068495161;0.5013509864332852;0.5239910585013685;0.48446984347496624;0.5562243284244272;0.34280912740650665;0.4338958133536569;0.222444477333062;0.9555581469069591;0.9916127181187782;0.9486842163869965;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.2425695284296797;0.0;0.0;2.484472049689441E-4;1.0;0.2026960582313611;0.735599603720357;0.014444902686918133;0.997810635292362;0.5467342361422991;0.21440913357556177;0.751714595529371;0.9986918320442806;0.9999821072686811;0.49576828226014724;0.0;
26.0;0.42857142857142855;0.6611572010109029;0.9444626826229372;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;0.7500248710319725;0.38335312252693543;0.31074308190248146;0.24997512896802757;0.3505581872521243;0.22094367901316855;0.24898717025200368;0.1974571482978399;0.0916790387162723;0.11159923134527568;0.03832952752716824;0.6059622738571243;0.4326520234792125;0.6075760007156076;0.4026183212433597;0.5950474432184105;0.41506667557739046;0.36325287317660243;0.11566798323913828;0.8169747215082767;0.8561420427686075;0.8399250354017115;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.28154447618550593;0.07186258471605515;0.042643923240938165;0.07850931677018634;0.3125;0.3445996715728323;0.7840421032546192;0.9666781045152305;0.9890217879788753;0.39579056845630683;0.35504992237487737;0.8005152217889381;0.9498942216052547;0.975411463072035;0.34513248358837006;0.05827338129496403;
27.0;0.5714285714285714;0.45578837159866814;1.0;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;0.6828950975282118;0.5515590026114491;0.39165179312771375;0.3171049024717882;0.40985116824472245;0.31028389463144596;0.33704592652469584;0.40812291470729833;0.31259327019627564;0.3392117168504436;0.038329473333348324;0.6483865647208759;0.4172084561801905;0.6346283942476298;0.41241790921074445;0.6075594292502111;0.4419023525940801;0.4139474480842891;0.14016640612714945;0.7843499603830385;0.888996988408377;0.7954941312409919;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.32195117523864414;0.2754148165459219;0.20653873489694385;0.2248447204968944;0.2109375;0.4087672302785167;0.7868805988130078;0.9638455830622126;0.9870911043005498;0.3871091301808993;0.3895951289454543;0.7904982185685844;0.9599106057867482;0.9842064642881915;0.3753239896405695;0.394484412470024;
28.0;0.7142857142857143;0.2561759748400184;0.889959920387969;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;0.9361019382669081;0.706989545005134;0.0802384550513189;0.0638980617330919;0.1682295810981008;0.041983255360353196;0.0628656292631473;0.30957772331696426;0.18393589886721082;0.2104144171812236;0.03832941913952841;0.5887732718539084;0.4658526532552377;0.6205418929348586;0.44737605474824177;0.5621144791264151;0.41896484556466007;0.4663984570288946;0.1435680655634591;0.6941150091885296;0.8011310069959212;0.7411937576639948;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.35796505256183647;0.15973358261276;0.11243781094527364;0.14335403726708074;0.4140625;0.3134690924035611;0.7647700344844992;0.9859096118797841;0.9980134114125785;0.455464028129441;0.36006896812686773;0.7729306907373217;0.9774770479657284;0.9949891634258015;0.4293902402868047;0.1841726618705036;
29.0;0.8571428571428571;0.09537131179700552;0.6325625937334766;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.7300437848353473;3.887111263970061E-18;0.0;0.0;0.0;0.0;0.018632088687727675;0.0015930727680634087;0.004307190228689093;0.038329364945708495;0.4749060334072762;0.5170993350083144;0.5477764697262486;0.49830194413090323;0.5337156340789718;0.37710128721925107;0.5665135563728365;0.1356940680239388;0.6871738590966443;0.7132650255834653;0.7863589416868011;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.3787061597072057;0.0022201448936667446;1.4214641080312722E-4;0.004720496894409938;0.1875;0.15327951118819927;0.7088069029059431;0.0411812136234777;0.9830003431849981;0.6292649526843589;0.24993114026637264;0.7399445743956975;0.009959704134604536;0.9989295385373481;0.5327006769447021;2.398081534772182E-4;
30.0;1.0;0.0;0.2704271993759261;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.7297774165127289;3.89191482413284E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03832914817042883;0.46117197939092647;0.5729690591733637;0.5336836753820656;0.591442923221432;0.5181293203383281;0.3765381186093403;0.5902455151864683;0.14299225781387304;0.6524681086372178;0.6874220898739195;0.7464991677190256;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.388754512512508;0.0;0.0;2.484472049689441E-4;0.734375;0.17130906514550157;0.6352950923902251;0.11453830580584991;0.8751890272131385;0.8305022573874701;0.26814928241001307;0.6636839442572037;0.08621562145704627;0.9277351872455923;0.7589259839830276;0.0;
31.0;0.0;1.0;0.0;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.27048909392931164;3.896712270940263E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.038328931395149174;0.4488489682747857;0.6130035799956098;0.4943320014581853;0.631965383734973;0.5921833183060696;0.40084238939971606;0.5750126953838026;0.18806713594612845;0.8398791611181208;0.8993341626921953;0.8738900275349529;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.39003537401382743;0.0;0.0;2.484472049689441E-4;1.0;0.19982388305603255;0.5938854273444353;0.1558608170417233;0.7778254400485075;0.9157068449453519;0.25809935398624306;0.6167648629626242;0.1331318032083215;0.8341135367054648;0.8719788004125156;0.0;
32.0;0.14285714285714285;0.9578236439058484;0.3993320249660467;0.9090909090909091;0.017332380120999316;0.25881904510252096;1.0;0.0;0.0;1.0;0.2707547206398456;3.901503579247271E-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03810549027563708;0.3834098556478409;0.6244510383882281;0.4027782834678019;0.6453495370553086;0.6332739398623216;0.4080405155397046;0.5203417375816997;0.1653840105819127;0.9648198627720561;0.9251770984017412;0.9640307618231927;8.108962398254822E-8;0.0;3.7712762783932436E-19;0.3812372509467484;0.0;0.0;2.484472049689441E-4;1.0;0.18193359999824443;0.5150431797498739;0.2345371274751744;0.5474739522534375;0.9977412430609786;0.2125842891835078;0.5305606308103615;0.2193307080417785;0.5946704429242656;0.9909558299733429;0.0;
